Source,URL
[354],https://en.wikipedia.org/wiki/Bangladesh#cite_note-356
Mir Mosharraf Hossain,https://en.wikipedia.org/wiki/Mir_Mosharraf_Hossain
[355],https://en.wikipedia.org/wiki/Bangladesh#cite_note-357
Lalon,https://en.wikipedia.org/wiki/Lalon
fakir,https://en.wikipedia.org/wiki/Fakir
Sufism,https://en.wikipedia.org/wiki/Sufism
sādhanā,https://en.wikipedia.org/wiki/S%C4%81dhan%C4%81
bauls,https://en.wikipedia.org/wiki/Baul
[356],https://en.wikipedia.org/wiki/Bangladesh#cite_note-358
Sarat Chandra Chattopadhyay,https://en.wikipedia.org/wiki/Sarat_Chandra_Chattopadhyay
[357],https://en.wikipedia.org/wiki/Bangladesh#cite_note-359
Rabindranath Tagore,https://en.wikipedia.org/wiki/Rabindranath_Tagore
Nobel Prize in Literature,https://en.wikipedia.org/wiki/Nobel_Prize_in_Literature
[358],https://en.wikipedia.org/wiki/Bangladesh#cite_note-360
Kazi Nazrul Islam,https://en.wikipedia.org/wiki/Kazi_Nazrul_Islam
[359],https://en.wikipedia.org/wiki/Bangladesh#cite_note-361
Jibanananda Das,https://en.wikipedia.org/wiki/Jibanananda_Das
[360],https://en.wikipedia.org/wiki/Bangladesh#cite_note-362
Begum Rokeya,https://en.wikipedia.org/wiki/Begum_Rokeya
[361],https://en.wikipedia.org/wiki/Bangladesh#cite_note-363
Syed Mujtaba Ali,https://en.wikipedia.org/wiki/Syed_Mujtaba_Ali
cosmopolitan,https://en.wikipedia.org/wiki/Cosmopolitanism
[362],https://en.wikipedia.org/wiki/Bangladesh#cite_note-364
Jasimuddin,https://en.wikipedia.org/wiki/Jasimuddin
[363],https://en.wikipedia.org/wiki/Bangladesh#cite_note-365
Farrukh Ahmad,https://en.wikipedia.org/wiki/Farrukh_Ahmad
[364],https://en.wikipedia.org/wiki/Bangladesh#cite_note-366
Syed Waliullah,https://en.wikipedia.org/wiki/Syed_Waliullah
[365],https://en.wikipedia.org/wiki/Bangladesh#cite_note-pied-367
Shamsur Rahman,https://en.wikipedia.org/wiki/Shamsur_Rahman_(poet)
Al Mahmud,https://en.wikipedia.org/wiki/Al_Mahmud
Ahmed Sofa,https://en.wikipedia.org/wiki/Ahmed_Sofa
[366],https://en.wikipedia.org/wiki/Bangladesh#cite_note-368
Sufia Kamal,https://en.wikipedia.org/wiki/Sufia_Kamal
[367],https://en.wikipedia.org/wiki/Bangladesh#cite_note-369
Humayun Ahmed,https://en.wikipedia.org/wiki/Humayun_Ahmed
[365],https://en.wikipedia.org/wiki/Bangladesh#cite_note-pied-367
Shahidul Zahir,https://en.wikipedia.org/wiki/Shahidul_Zahir
magical realism,https://en.wikipedia.org/wiki/Magical_realism
[368],https://en.wikipedia.org/wiki/Bangladesh#cite_note-370
Akhteruzzaman Elias,https://en.wikipedia.org/wiki/Akhteruzzaman_Elias
Shawkat Osman,https://en.wikipedia.org/wiki/Shawkat_Osman
Syed Shamsul Haq,https://en.wikipedia.org/wiki/Syed_Shamsul_Haq
[365],https://en.wikipedia.org/wiki/Bangladesh#cite_note-pied-367
Selina Hossain,https://en.wikipedia.org/wiki/Selina_Hossain
[369],https://en.wikipedia.org/wiki/Bangladesh#cite_note-371
Muhammad Zafar Iqbal,https://en.wikipedia.org/wiki/Muhammad_Zafar_Iqbal
[370],https://en.wikipedia.org/wiki/Bangladesh#cite_note-372
Anisul Hoque,https://en.wikipedia.org/wiki/Anisul_Hoque
[371],https://en.wikipedia.org/wiki/Bangladesh#cite_note-373
Ekushey Book Fair,https://en.wikipedia.org/wiki/Ekushey_Book_Fair
Dhaka Lit Fest,https://en.wikipedia.org/wiki/Dhaka_Lit_Fest
Bangla Academy,https://en.wikipedia.org/wiki/Bangla_Academy
[372],https://en.wikipedia.org/wiki/Bangladesh#cite_note-374
Architecture of Bangladesh,https://en.wikipedia.org/wiki/Architecture_of_Bangladesh
Architecture of Bengal,https://en.wikipedia.org/wiki/Architecture_of_Bengal
List of archaeological sites in Bangladesh,https://en.wikipedia.org/wiki/List_of_archaeological_sites_in_Bangladesh
,https://en.wikipedia.org/wiki/File:Paharpur_Buddhist_Bihar.jpg
Somapura Mahavihara,https://en.wikipedia.org/wiki/Somapura_Mahavihara
Naogaon,https://en.wikipedia.org/wiki/Naogaon
UNESCO World Heritage Site,https://en.wikipedia.org/wiki/List_of_World_Heritage_Sites_in_Bangladesh
,"https://en.wikipedia.org/wiki/File:Sixty_Dome_Mosque,Bagerhat.jpg"
Sixty Dome Mosque,https://en.wikipedia.org/wiki/Sixty_Dome_Mosque
Bagerhat,https://en.wikipedia.org/wiki/Bagerhat
UNESCO World Heritage Site,https://en.wikipedia.org/wiki/List_of_World_Heritage_Sites_in_Bangladesh
,https://en.wikipedia.org/wiki/File:Ahsan_Manzil-Front_View.jpg
Ahsan Manzil,https://en.wikipedia.org/wiki/Ahsan_Manzil
Old Dhaka,https://en.wikipedia.org/wiki/Old_Dhaka
Bengal region,https://en.wikipedia.org/wiki/Architecture_of_Bengal
Indian subcontinent,https://en.wikipedia.org/wiki/Architecture_of_India
culture,https://en.wikipedia.org/wiki/Culture_of_Bangladesh
religion,https://en.wikipedia.org/wiki/Religion_in_Bangladesh
history,https://en.wikipedia.org/wiki/History_of_Bangladesh
[373],https://en.wikipedia.org/wiki/Bangladesh#cite_note-375
Mahasthangarh,https://en.wikipedia.org/wiki/Mahasthangarh
[374],https://en.wikipedia.org/wiki/Bangladesh#cite_note-re-376
Nandipada,https://en.wikipedia.org/wiki/Nandipada
Swastika,https://en.wikipedia.org/wiki/Swastika
Wari-Bateshwar ruins,https://en.wikipedia.org/wiki/Wari-Bateshwar_ruins
Hinduism,https://en.wikipedia.org/wiki/Hinduism
Iron Age,https://en.wikipedia.org/wiki/Iron_Age
[375],https://en.wikipedia.org/wiki/Bangladesh#cite_note-377
Somapura Mahavihara,https://en.wikipedia.org/wiki/Somapura_Mahavihara
Pala Empire,https://en.wikipedia.org/wiki/Pala_Empire
[376],https://en.wikipedia.org/wiki/Bangladesh#cite_note-378
vihāras,https://en.wikipedia.org/wiki/Vih%C4%81ra
Shalban Bihar,https://en.wikipedia.org/wiki/Shalban_Bihar
Mainamati,https://en.wikipedia.org/wiki/Mainamati
Bikrampur Vihara,https://en.wikipedia.org/wiki/Bikrampur_Vihara
Bikrampur,https://en.wikipedia.org/wiki/Bikrampur
[374],https://en.wikipedia.org/wiki/Bangladesh#cite_note-re-376
Jain,https://en.wikipedia.org/wiki/Jainism
[377],https://en.wikipedia.org/wiki/Bangladesh#cite_note-sat-379
Indo-Islamic architecture,https://en.wikipedia.org/wiki/Indo-Islamic_architecture
Bengal Sultanate,https://en.wikipedia.org/wiki/Bengal_Sultanate
Sixty Dome Mosque,https://en.wikipedia.org/wiki/Sixty_Dome_Mosque
Mosque City of Bagerhat,https://en.wikipedia.org/wiki/Mosque_City_of_Bagerhat
UNESCO World Heritage Site,https://en.wikipedia.org/wiki/List_of_World_Heritage_Sites_in_Bangladesh
[378],https://en.wikipedia.org/wiki/Bangladesh#cite_note-380
[377],https://en.wikipedia.org/wiki/Bangladesh#cite_note-sat-379
Mughal Bengal,https://en.wikipedia.org/wiki/Mughal_Bengal
Mughal architecture,https://en.wikipedia.org/wiki/Mughal_architecture
Bara Katra,https://en.wikipedia.org/wiki/Bara_Katra
Choto Katra,https://en.wikipedia.org/wiki/Choto_Katra
Sat Gambuj Mosque,https://en.wikipedia.org/wiki/Sat_Gambuj_Mosque
Mohammadpur,https://en.wikipedia.org/wiki/Mohammadpur_Thana
Musa Khan Mosque,https://en.wikipedia.org/wiki/Musa_Khan_Mosque
Curzon Hall,https://en.wikipedia.org/wiki/Curzon_Hall
[379],https://en.wikipedia.org/wiki/Bangladesh#cite_note-381
[380],https://en.wikipedia.org/wiki/Bangladesh#cite_note-382
Lalbagh Fort,https://en.wikipedia.org/wiki/Lalbagh_Fort
Old Dhaka,https://en.wikipedia.org/wiki/Old_Dhaka
Idrakpur Fort,https://en.wikipedia.org/wiki/Idrakpur_Fort
Munshiganj,https://en.wikipedia.org/wiki/Munshiganj
Hajiganj Fort,https://en.wikipedia.org/wiki/Hajiganj_Fort
Sonakanda Fort,https://en.wikipedia.org/wiki/Sonakanda_Fort
Narayanganj,https://en.wikipedia.org/wiki/Narayanganj
[381],https://en.wikipedia.org/wiki/Bangladesh#cite_note-383
Kantajew Temple,https://en.wikipedia.org/wiki/Kantajew_Temple
Dhakeshwari Temple,https://en.wikipedia.org/wiki/Dhakeshwari_Temple
Hindu temple architecture,https://en.wikipedia.org/wiki/Hindu_temple_architecture
[382],https://en.wikipedia.org/wiki/Bangladesh#cite_note-384
[383],https://en.wikipedia.org/wiki/Bangladesh#cite_note-385
vernacular architecture,https://en.wikipedia.org/wiki/Vernacular_architecture
bungalow,https://en.wikipedia.org/wiki/Bungalow
[384],https://en.wikipedia.org/wiki/Bangladesh#cite_note-386
Panam Nagar,https://en.wikipedia.org/wiki/Panam_Nagar
Sonargaon,https://en.wikipedia.org/wiki/Sonargaon
[385],https://en.wikipedia.org/wiki/Bangladesh#cite_note-387
Indo-Saracenic architecture,https://en.wikipedia.org/wiki/Indo-Saracenic_architecture
British Raj,https://en.wikipedia.org/wiki/British_Raj
[386],https://en.wikipedia.org/wiki/Bangladesh#cite_note-388
Curzon Hall,https://en.wikipedia.org/wiki/Curzon_Hall
University of Dhaka,https://en.wikipedia.org/wiki/University_of_Dhaka
Chittagong Court Building,https://en.wikipedia.org/wiki/Chittagong_Court_Building
Rangpur Town Hall,https://en.wikipedia.org/wiki/Rangpur_Town_Hall
Rajshahi College,https://en.wikipedia.org/wiki/Rajshahi_College
zamindar,https://en.wikipedia.org/wiki/Zamindar
Ahsan Manzil,https://en.wikipedia.org/wiki/Ahsan_Manzil
Baliati Zamnidar Bari,https://en.wikipedia.org/wiki/Baliati_Zamindari
Tajhat Palace,https://en.wikipedia.org/wiki/Tajhat_Palace
Rose Garden Palace,https://en.wikipedia.org/wiki/Rose_Garden_Palace
Dighapatia Palace,https://en.wikipedia.org/wiki/Uttara_Gonobhaban
Puthia Rajbari,https://en.wikipedia.org/wiki/Puthia_Rajbari
Natore Rajbari,https://en.wikipedia.org/wiki/Natore_Rajbari
Mohera Zamindar Bari,https://en.wikipedia.org/wiki/Mohera_Zamindar_Bari
Muzharul Islam,https://en.wikipedia.org/wiki/Muzharul_Islam
modernist movement,https://en.wikipedia.org/wiki/Modern_architecture
[387],https://en.wikipedia.org/wiki/Bangladesh#cite_note-389
Louis Kahn,https://en.wikipedia.org/wiki/Louis_Kahn
National Parliament Building,https://en.wikipedia.org/wiki/Jatiya_Sangsad_Bhaban
Sher-e-Bangla Nagar,https://en.wikipedia.org/wiki/Sher-e-Bangla_Nagar
[388],https://en.wikipedia.org/wiki/Bangladesh#cite_note-390
Bangladeshi art,https://en.wikipedia.org/wiki/Bangladeshi_art
Sculpture of Bangladesh,https://en.wikipedia.org/wiki/Sculpture_of_Bangladesh
Textile industry in Bangladesh,https://en.wikipedia.org/wiki/Textile_industry_in_Bangladesh
Muslin trade in Bengal,https://en.wikipedia.org/wiki/Muslin_trade_in_Bengal
,https://en.wikipedia.org/wiki/File:Kantha_(Quilt)_LACMA_AC1994.131.1.jpg
Nakshi kantha,https://en.wikipedia.org/wiki/Nakshi_kantha
quilt,https://en.wikipedia.org/wiki/Quilt
,https://en.wikipedia.org/wiki/File:Aparajeyo_Bangla_-_1979_CE_-_Sculpture_by_Syed_Abdullah_Khalid_-_University_of_Dhaka_Campus_-_Dhaka_2015-05-31_2367.JPG
Aparajeyo Bangla,https://en.wikipedia.org/wiki/Aparajeyo_Bangla
Bangladesh Liberation War,https://en.wikipedia.org/wiki/Bangladesh_Liberation_War
terracotta,https://en.wikipedia.org/wiki/Terracotta
Hindu,https://en.wikipedia.org/wiki/Hindu_art
Jain,https://en.wikipedia.org/wiki/Jain_art
Buddhist art,https://en.wikipedia.org/wiki/Buddhist_art
Pala Empire,https://en.wikipedia.org/wiki/Pala_Empire
Sena dynasty,https://en.wikipedia.org/wiki/Sena_dynasty
Bengal Sultanate,https://en.wikipedia.org/wiki/Bengal_Sultanate
Islamic art,https://en.wikipedia.org/wiki/Islamic_art
Jamdani,https://en.wikipedia.org/wiki/Jamdani
muslin,https://en.wikipedia.org/wiki/Muslin
motifs,https://en.wikipedia.org/wiki/Motif_(textile_arts)
[389],https://en.wikipedia.org/wiki/Bangladesh#cite_note-391
Intangible cultural heritage,https://en.wikipedia.org/wiki/Intangible_cultural_heritage
[390],https://en.wikipedia.org/wiki/Bangladesh#cite_note-392
Rajshahi silk,https://en.wikipedia.org/wiki/Rajshahi_silk
[391],https://en.wikipedia.org/wiki/Bangladesh#cite_note-393
Ivory,https://en.wikipedia.org/wiki/Ivory
brass,https://en.wikipedia.org/wiki/Brassware_industry_in_Bangladesh
pottery,https://en.wikipedia.org/wiki/Pottery_of_Bangladesh
[392],https://en.wikipedia.org/wiki/Bangladesh#cite_note-394
Nakshi Kantha,https://en.wikipedia.org/wiki/Nakshi_Kantha
embroidery,https://en.wikipedia.org/wiki/Embroidery
quilts,https://en.wikipedia.org/wiki/Quilt
[393],https://en.wikipedia.org/wiki/Bangladesh#cite_note-395
modern art,https://en.wikipedia.org/wiki/Modern_art
East Bengal,https://en.wikipedia.org/wiki/East_Bengal
Zainul Abedin,https://en.wikipedia.org/wiki/Zainul_Abedin
[394],https://en.wikipedia.org/wiki/Bangladesh#cite_note-star-396
SM Sultan,https://en.wikipedia.org/wiki/SM_Sultan
Mohammad Kibria,https://en.wikipedia.org/wiki/Mohammad_Kibria
Safiuddin Ahmed,https://en.wikipedia.org/wiki/Safiuddin_Ahmed
Shahabuddin Ahmed,https://en.wikipedia.org/wiki/Shahabuddin_Ahmed_(artist)
Kanak Chanpa Chakma,https://en.wikipedia.org/wiki/Kanak_Chanpa_Chakma
[395],https://en.wikipedia.org/wiki/Bangladesh#cite_note-397
Qayyum Chowdhury,https://en.wikipedia.org/wiki/Qayyum_Chowdhury
Rashid Choudhury,https://en.wikipedia.org/wiki/Rashid_Choudhury
Quamrul Hassan,https://en.wikipedia.org/wiki/Quamrul_Hassan
Rafiqun Nabi,https://en.wikipedia.org/wiki/Rafiqun_Nabi
Syed Jahangir,https://en.wikipedia.org/wiki/Syed_Jahangir
[394],https://en.wikipedia.org/wiki/Bangladesh#cite_note-star-396
Novera Ahmed,https://en.wikipedia.org/wiki/Novera_Ahmed
[396],https://en.wikipedia.org/wiki/Bangladesh#cite_note-398
Nitun Kundu,https://en.wikipedia.org/wiki/Nitun_Kundu
Syed Abdullah Khalid,https://en.wikipedia.org/wiki/Syed_Abdullah_Khalid
Hamiduzzaman Khan,https://en.wikipedia.org/wiki/Hamiduzzaman_Khan
Shamim Sikder,https://en.wikipedia.org/wiki/Shamim_Sikder
Ferdousi Priyabhashini,https://en.wikipedia.org/wiki/Ferdousi_Priyabhashini
Abdur Razzaque,https://en.wikipedia.org/wiki/Abdur_Razzaque_(artist)
[397],https://en.wikipedia.org/wiki/Bangladesh#cite_note-399
Mangal Shobhajatra,https://en.wikipedia.org/wiki/Mangal_Shobhajatra
Faculty of Fine Arts,"https://en.wikipedia.org/wiki/Faculty_of_Fine_Arts,_University_of_Dhaka"
Pohela Boishakh,https://en.wikipedia.org/wiki/Pohela_Boishakh
[398],https://en.wikipedia.org/wiki/Bangladesh#cite_note-400
Chobi Mela,https://en.wikipedia.org/wiki/Chobi_Mela_International_Photography_Festival
[399],https://en.wikipedia.org/wiki/Bangladesh#cite_note-401
Lungi,https://en.wikipedia.org/wiki/Lungi
[400],https://en.wikipedia.org/wiki/Bangladesh#cite_note-402
kurta,https://en.wikipedia.org/wiki/Kurta
pajama,https://en.wikipedia.org/wiki/Pajama
[401],https://en.wikipedia.org/wiki/Bangladesh#cite_note-403
suits,https://en.wikipedia.org/wiki/Suit_(clothing)
neckties,https://en.wikipedia.org/wiki/Neckties
pants,https://en.wikipedia.org/wiki/Trouser
sherwani,https://en.wikipedia.org/wiki/Sherwani
churidar,https://en.wikipedia.org/wiki/Churidar
turban,https://en.wikipedia.org/wiki/Turban
[402],https://en.wikipedia.org/wiki/Bangladesh#cite_note-arts-404
shalwar kameez,https://en.wikipedia.org/wiki/Shalwar_kameez
orna,https://en.wikipedia.org/wiki/Dupatta
sari,https://en.wikipedia.org/wiki/Sari
[402],https://en.wikipedia.org/wiki/Bangladesh#cite_note-arts-404
Islamic clothing,https://en.wikipedia.org/wiki/Islamic_clothing
[403],https://en.wikipedia.org/wiki/Bangladesh#cite_note-405
Music of Bangladesh,https://en.wikipedia.org/wiki/Music_of_Bangladesh
Dance in Bangladesh,https://en.wikipedia.org/wiki/Dance_in_Bangladesh
,https://en.wikipedia.org/wiki/File:Bangladesh_Udichi_Shilpigoshthi_-_Chittagong_University_Sangsad_celebrating_Pohela_Falgun_1423_at_CU_Muktomoncho_(02).jpg
Pohela Falgun,https://en.wikipedia.org/wiki/Pohela_Falgun
University of Chittagong,https://en.wikipedia.org/wiki/University_of_Chittagong
,https://en.wikipedia.org/wiki/File:Ektara_player.jpg
baul,https://en.wikipedia.org/wiki/Baul
ektara,https://en.wikipedia.org/wiki/Ektara
Lalon,https://en.wikipedia.org/wiki/Lalon
Kushtia,https://en.wikipedia.org/wiki/Kushtia
Theatre in Bangladesh,https://en.wikipedia.org/wiki/Theatre_in_Bangladesh
[404],https://en.wikipedia.org/wiki/Bangladesh#cite_note-Ahmed-406
[404],https://en.wikipedia.org/wiki/Bangladesh#cite_note-Ahmed-406
Jatra,https://en.wikipedia.org/wiki/Jatra_(theatre)
[405],https://en.wikipedia.org/wiki/Bangladesh#cite_note-407
Indian classical dances,https://en.wikipedia.org/wiki/Indian_classical_dance
Kathakali,https://en.wikipedia.org/wiki/Kathakali
Bharatanatyam,https://en.wikipedia.org/wiki/Bharatanatyam
Odissi,https://en.wikipedia.org/wiki/Odissi
[406],https://en.wikipedia.org/wiki/Bangladesh#cite_note-408
Manipuri dances,https://en.wikipedia.org/wiki/Manipuri_dance
[402],https://en.wikipedia.org/wiki/Bangladesh#cite_note-arts-404
Music of Bangladesh,https://en.wikipedia.org/wiki/Music_of_Bangladesh
devotional,https://en.wikipedia.org/wiki/Devotional_music
popular,https://en.wikipedia.org/wiki/Popular_music
Hindustani classical music,https://en.wikipedia.org/wiki/Hindustani_classical_music
dhrupad,https://en.wikipedia.org/wiki/Dhrupad
khayal,https://en.wikipedia.org/wiki/Khayal
qawwali,https://en.wikipedia.org/wiki/Qawwali
kirtan,https://en.wikipedia.org/wiki/Kirtan
[402],https://en.wikipedia.org/wiki/Bangladesh#cite_note-arts-404
Rabindra Sangeet,https://en.wikipedia.org/wiki/Rabindra_Sangeet
Nazrul Sangeet,https://en.wikipedia.org/wiki/Nazrul_geeti
[407],https://en.wikipedia.org/wiki/Bangladesh#cite_note-409
folk music,https://en.wikipedia.org/wiki/Folk_music
baul,https://en.wikipedia.org/wiki/Baul
Lalon,https://en.wikipedia.org/wiki/Lalon
Masterpiece of Intangible Cultural Heritage,https://en.wikipedia.org/wiki/Masterpiece_of_the_Oral_and_Intangible_Heritage_of_Humanity
[408],https://en.wikipedia.org/wiki/Bangladesh#cite_note-wei-410
[409],https://en.wikipedia.org/wiki/Bangladesh#cite_note-alom-411
bhatiali,https://en.wikipedia.org/wiki/Bhatiali
bhawaiya,https://en.wikipedia.org/wiki/Bhawaiya
dhamail,https://en.wikipedia.org/wiki/Dhamail
kavigan,https://en.wikipedia.org/wiki/Kavigan
jarigan,https://en.wikipedia.org/wiki/Jarigan
sari gan,https://en.wikipedia.org/wiki/Sari_gan
gombhira,https://en.wikipedia.org/wiki/Gombhira
[402],https://en.wikipedia.org/wiki/Bangladesh#cite_note-arts-404
[409],https://en.wikipedia.org/wiki/Bangladesh#cite_note-alom-411
ektara,https://en.wikipedia.org/wiki/Ektara
dotara,https://en.wikipedia.org/wiki/Dotara
dhol,https://en.wikipedia.org/wiki/Dhol
bansuri,https://en.wikipedia.org/wiki/Bansuri
khanjani,https://en.wikipedia.org/wiki/Khanjani
sarinda,https://en.wikipedia.org/wiki/Sarinda_(instrument)
khamak,https://en.wikipedia.org/wiki/Khamak
dugdugi,https://en.wikipedia.org/wiki/Duggi_(drum)
juri,https://en.wikipedia.org/wiki/Jori_(instrument)
majira,https://en.wikipedia.org/wiki/Taal_(instrument)
